policy_loss,explained_variance,fps,total_timesteps,n_updates,policy_entropy,time_elapsed,approxkl,value_loss,clipfrac,serial_timesteps
-7.3448755e-06,0.9961285127792507,561,276736,2162,0.68861055,494.84635972976685,4.0908887e-08,0.0005178216,0.0,276736
4.172267e-06,0.9738477561622858,572,276864,2163,0.6887223,495.07524490356445,4.8180464e-09,0.0014019429,0.0,276864
-7.841736e-07,0.9888636898249388,563,276992,2164,0.6894124,495.29992294311523,1.2456023e-09,0.00063972874,0.0,276992
1.473818e-06,0.9325057119131088,574,277120,2165,0.6887249,495.5282528400421,1.1331974e-09,0.003215472,0.0,277120
-6.0454477e-06,0.9954310120083392,474,277248,2166,0.6889452,495.7523217201233,5.2709845e-09,0.00052125467,0.0,277248
-2.384861e-05,0.9772158544510603,572,277376,2167,0.6889688,496.0229640007019,4.327547e-08,0.0013061672,0.0,277376
-2.0972919e-05,0.9064373597502708,568,277504,2168,0.68911433,496.24732279777527,1.2830775e-07,0.006072716,0.0,277504
-2.9226067e-06,0.9951716014184058,569,277632,2169,0.6887705,496.47332406044006,7.2763053e-09,0.00039132097,0.0,277632
-8.0591824e-05,0.9938173866830766,574,277760,2170,0.68885547,496.6992049217224,2.8916585e-07,0.00057521433,0.0,277760
1.3296551e-05,0.9606135003268719,563,277888,2171,0.6887578,496.92293787002563,6.097207e-08,0.002224472,0.0,277888
-5.1268726e-06,0.9649094417691231,571,278016,2172,0.6887519,497.1514208316803,5.305507e-09,0.0017917423,0.0,278016
-5.167711e-05,0.9736607410013676,560,278144,2173,0.68915987,497.37665700912476,9.091053e-08,0.0014737158,0.0,278144
-7.473375e-05,0.981141172349453,569,278272,2174,0.68903214,497.6060779094696,3.1481028e-07,0.0011422933,0.0,278272
-0.00013446377,0.8753145411610603,564,278400,2175,0.6891102,497.8320047855377,5.086016e-07,0.008350737,0.0,278400
-1.7719343e-05,0.994784343522042,573,278528,2176,0.68954355,498.0598180294037,1.9072928e-07,0.0012776129,0.0,278528
-1.43697835e-05,0.9822705257683992,560,278656,2177,0.68943053,498.2842466831207,1.7979096e-08,0.0009339384,0.0,278656
4.456844e-06,0.9569500759243965,561,278784,2178,0.68963444,498.5135729312897,1.1120442e-09,0.0021899021,0.0,278784
-1.8675928e-05,0.9935781583189964,486,278912,2179,0.6892044,498.7454249858856,4.6426912e-08,0.0011252674,0.0,278912
-2.7154747e-05,0.9885543305426836,557,279040,2180,0.6892305,499.00941586494446,2.6791891e-08,0.0006383196,0.0,279040
-4.2644097e-05,0.9947032369673252,573,279168,2181,0.68946195,499.2399089336395,6.374584e-08,0.0010161361,0.0,279168
-2.9716408e-05,0.9297450706362724,562,279296,2182,0.68929493,499.46440505981445,2.3559113e-07,0.0035028546,0.0,279296
-1.0698917e-05,0.892454132437706,572,279424,2183,0.6898333,499.6932909488678,1.2172162e-08,0.005529075,0.0,279424
-2.1328335e-05,0.9600197151303291,563,279552,2184,0.6888112,499.91772389411926,4.864227e-08,0.00196287,0.0,279552
-2.7337286e-05,0.9920894438400865,572,279680,2185,0.6888592,500.14594197273254,1.6008836e-07,0.00061742397,0.0,279680
-1.1541531e-05,0.9555637836456299,561,279808,2186,0.688589,500.37065291404724,5.5804232e-08,0.0022846924,0.0,279808
2.8900104e-06,0.996301410254091,575,279936,2187,0.6890422,500.59973096847534,5.54748e-09,0.0011966006,0.0,279936
-5.2549876e-07,0.9546528235077858,557,280064,2188,0.689112,500.8232219219208,3.916267e-09,0.002467004,0.0,280064
-2.5483314e-05,0.9839509949088097,572,280192,2189,0.6892591,501.05374908447266,3.8687503e-08,0.0008982942,0.0,280192
6.0790917e-06,0.9911995362490416,563,280320,2190,0.6887122,501.2780649662018,8.728286e-09,0.00043985195,0.0,280320
-2.3329863e-05,0.955925103276968,496,280448,2191,0.688704,501.50651383399963,9.715798e-08,0.0021138627,0.0,280448
1.1546072e-06,0.9928538361564279,541,280576,2192,0.689131,501.76535081863403,9.745972e-09,0.00050567917,0.0,280576
-4.0163286e-07,0.9955540825612843,572,280704,2193,0.68902767,502.003005027771,7.423373e-09,0.0005706154,0.0,280704
-2.0178966e-05,0.9964034764561802,570,280832,2194,0.6885719,502.22736287117004,4.790246e-08,0.00042629757,0.0,280832
4.770118e-06,0.9962022614199668,562,280960,2195,0.688585,502.45276284217834,5.7169505e-08,0.0005695105,0.0,280960
-3.872119e-05,0.9934724443592131,573,281088,2196,0.68859863,502.6810939311981,8.6737955e-08,0.00038331567,0.0,281088
-4.6476955e-05,0.9195238277316093,562,281216,2197,0.6884888,502.90532398223877,1.7261297e-07,0.0034179061,0.0,281216
-8.674571e-06,0.985586085356772,575,281344,2198,0.68874407,503.13384890556335,4.0392052e-08,0.0007522386,0.0,281344
2.81143e-06,0.9839861765503883,557,281472,2199,0.688814,503.3573508262634,4.645368e-09,0.00093392946,0.0,281472
-6.0961407e-05,0.9906923109665513,570,281600,2200,0.6890751,503.5878469944,1.5562875e-07,0.0003722802,0.0,281600
-8.321658e-05,0.882397472858429,558,281728,2201,0.69019014,503.81301188468933,4.5010498e-07,0.0042263805,0.0,281728
-7.072312e-05,0.9834994822740555,573,281856,2202,0.6886771,504.043261051178,3.2344164e-07,0.0010581956,0.0,281856
-1.6105361e-05,0.9902373682707548,564,281984,2203,0.6895628,504.2677729129791,1.0715551e-07,0.00075770495,0.0,281984
-2.6908237e-06,0.9932349063456059,572,282112,2204,0.6889009,504.4957330226898,8.539886e-09,0.00041638428,0.0,282112
-1.3156328e-05,0.9452620185911655,403,282240,2205,0.6891247,504.72042298316956,3.6940538e-08,0.0029425987,0.0,282240
-9.052572e-06,0.9904027283191681,575,282368,2206,0.6886953,505.0385317802429,3.1646863e-08,0.00066794263,0.0,282368
-3.220467e-05,0.9951212275773287,563,282496,2207,0.68860424,505.26202487945557,1.3906777e-07,0.0005986786,0.0,282496
-1.0076212e-05,0.9899357557296753,573,282624,2208,0.6885321,505.4902238845825,6.879547e-08,0.0005512522,0.0,282624
-9.3933195e-06,0.8940563499927521,574,282752,2209,0.6889833,505.7142150402069,2.9228799e-08,0.005403266,0.0,282752
-4.093803e-05,0.958402793854475,566,282880,2210,0.68828434,505.93799781799316,1.2850795e-07,0.0013698812,0.0,282880
2.0804233e-05,0.9407247267663479,572,283008,2211,0.6890719,506.16524291038513,6.00713e-08,0.0028564704,0.0,283008
-3.5911216e-05,0.9742864668369293,561,283136,2212,0.68903375,506.39002299308777,9.635672e-08,0.0010672641,0.0,283136
-8.69052e-06,0.909249022603035,574,283264,2213,0.688203,506.6190137863159,9.106076e-08,0.004184217,0.0,283264
1.6391277e-07,0.9674874916672707,502,283392,2214,0.6893718,506.8430390357971,1.3117187e-09,0.0015869199,0.0,283392
-1.7048791e-05,0.9358915612101555,509,283520,2215,0.6883607,507.099308013916,5.7607956e-08,0.0031250855,0.0,283520
-5.981652e-06,0.9666342847049236,560,283648,2216,0.68841124,507.3516719341278,2.7228433e-08,0.0018822334,0.0,283648
-1.1446071e-05,0.9536794722080231,572,283776,2217,0.688683,507.58091282844543,1.753095e-08,0.0018406811,0.0,283776
6.9544767e-06,0.911771297454834,563,283904,2218,0.6891557,507.8054678440094,4.029682e-08,0.003752412,0.0,283904
-8.774339e-06,0.9928209339268506,573,284032,2219,0.6888188,508.03371691703796,5.303175e-09,0.00084228057,0.0,284032
-1.4818623e-05,0.9928595121018589,567,284160,2220,0.69008094,508.25813579559326,2.3377094e-08,0.0011426874,0.0,284160
2.435001e-06,0.932654395699501,574,284288,2221,0.6887932,508.4860050678253,2.9165488e-09,0.0031046465,0.0,284288
2.9519433e-06,0.9896213114261627,573,284416,2222,0.68931943,508.70985078811646,1.0358671e-08,0.0006495237,0.0,284416
1.5158439e-06,0.904109463095665,546,284544,2223,0.6891817,508.9340498447418,2.5556275e-09,0.006592622,0.0,284544
-8.9721056e-05,0.9938659803010523,574,284672,2224,0.6893263,509.16907501220703,1.8561568e-07,0.00078029535,0.0,284672
-8.934992e-06,0.9919381905347109,562,284800,2225,0.68809605,509.39321303367615,1.5167161e-07,0.001055484,0.0,284800
-6.4019e-05,0.9950425680726767,572,284928,2226,0.68906677,509.6217279434204,8.590287e-08,0.00048668485,0.0,284928
-8.727622e-05,0.9904791479930282,564,285056,2227,0.68805563,509.8462679386139,3.3258362e-07,0.00072678423,0.0,285056
-7.15442e-06,0.9776903335005045,574,285184,2228,0.6880103,510.07394194602966,1.6026418e-07,0.0012575324,0.0,285184
-0.00013751327,0.9768624827265739,560,285312,2229,0.6880789,510.29784083366394,3.3003022e-07,0.00085487094,0.0,285312
2.5632791e-05,0.8984228074550629,573,285440,2230,0.6886761,510.52722096443176,1.5988972e-07,0.0057758233,0.0,285440
-6.675278e-05,0.9353885054588318,567,285568,2231,0.6878403,510.7513539791107,1.0464064e-07,0.0030636725,0.0,285568
2.1193759e-05,0.9623976908624172,567,285696,2232,0.6878724,510.9778718948364,2.9189668e-08,0.0016195155,0.0,285696
-5.5048382e-05,0.9804762657731771,573,285824,2233,0.68797785,511.2042169570923,9.982139e-08,0.0011504724,0.0,285824
1.2749573e-05,0.9898573765531182,563,285952,2234,0.68887776,511.4286558628082,3.301289e-08,0.0014381284,0.0,285952
-4.8677903e-06,0.9503767937421799,574,286080,2235,0.688031,511.6570827960968,4.8083764e-09,0.0025155067,0.0,286080
-8.517993e-05,0.9593474119901657,564,286208,2236,0.6887366,511.880970954895,2.0962673e-07,0.0019974436,0.0,286208
-3.452273e-05,0.9864824479445815,565,286336,2237,0.6895251,512.108922958374,5.0333654e-08,0.00060636736,0.0,286336
2.410356e-05,0.991286694072187,543,286464,2238,0.6879616,512.3360359668732,2.1402702e-08,0.00059943815,0.0,286464
-0.00015015597,0.9859090382233262,571,286592,2239,0.687729,512.5725939273834,4.617284e-07,0.0009340591,0.0,286592
2.562988e-05,0.975322587415576,557,286720,2240,0.68769675,512.7975978851318,5.0223232e-08,0.0014214938,0.0,286720
-3.592577e-05,0.9760019239038229,494,286848,2241,0.6884812,513.0282769203186,1.4485732e-07,0.0017496011,0.0,286848
-3.4429831e-06,0.9729722496122122,557,286976,2242,0.688399,513.2879598140717,6.1900955e-08,0.0012286478,0.0,286976
-6.0773455e-06,0.9936485840007663,563,287104,2243,0.68755287,513.5187437534332,3.1078344e-09,0.00067687465,0.0,287104
-3.21978e-05,0.9604883119463921,496,287232,2244,0.68810827,513.7466697692871,5.372132e-08,0.0021766992,0.0,287232
-8.533255e-05,0.9857066255062819,538,287360,2245,0.6878969,514.005539894104,3.0215753e-07,0.000719986,0.0,287360
3.0420488e-06,0.9904335225000978,567,287488,2246,0.6880134,514.2441959381104,3.5450157e-08,0.0005741496,0.0,287488
1.0182266e-06,0.9611078426241875,566,287616,2247,0.6889112,514.4708847999573,1.5183947e-08,0.0025956603,0.0,287616
1.5612459e-06,0.9936651233583689,573,287744,2248,0.68799347,514.697781085968,3.0345628e-09,0.0004041,0.0,287744
-3.2836106e-06,0.9479145742952824,564,287872,2249,0.68763095,514.9218881130219,3.2685348e-09,0.0030245914,0.0,287872
-8.658157e-06,0.9944060812704265,463,288000,2250,0.688816,515.1496839523315,5.1442996e-08,0.0005834812,0.0,288000
-4.0699728e-05,0.9786874521523714,558,288128,2251,0.6878864,515.4266328811646,7.525434e-08,0.00090401684,0.0,288128
-3.900053e-05,0.914085641503334,574,288256,2252,0.68834805,515.6568169593811,1.6454179e-07,0.0052056676,0.0,288256
-9.362819e-06,0.981754794716835,559,288384,2253,0.68788874,515.8806190490723,7.048142e-08,0.0010681303,0.0,288384
-4.025479e-05,0.9946170295588672,567,288512,2254,0.687558,516.1103029251099,1.0832325e-07,0.00089984934,0.0,288512
-2.9131654e-05,0.9727711472660303,552,288640,2255,0.6887283,516.336963891983,1.4569261e-07,0.0013613147,0.0,288640
-1.105445e-05,0.8952063396573067,567,288768,2256,0.68776315,516.5695188045502,5.3004474e-08,0.005667808,0.0,288768
-8.4799016e-05,0.9748931936919689,554,288896,2257,0.6888327,516.7959499359131,1.3521077e-07,0.0010516479,0.0,288896
1.8666557e-05,0.9691170677542686,562,289024,2258,0.6880865,517.0277678966522,6.453963e-08,0.0018078211,0.0,289024
2.6371563e-06,0.9860874004662037,559,289152,2259,0.6883855,517.2565886974335,6.409932e-09,0.0008112915,0.0,289152
-3.9223116e-05,0.9382631443440914,569,289280,2260,0.68849087,517.4866518974304,1.17272165e-07,0.0033331912,0.0,289280
-2.0941487e-05,0.9961578159127384,568,289408,2261,0.6881231,517.712730884552,1.4196135e-07,0.0005208424,0.0,289408
-1.3436656e-06,0.9971188113559037,556,289536,2262,0.6884109,517.9388899803162,2.594772e-09,0.00014286616,0.0,289536
-5.335314e-06,0.944842018187046,572,289664,2263,0.68787915,518.1701219081879,7.49434e-08,0.0029581261,0.0,289664
-7.638126e-05,0.9250499531626701,561,289792,2264,0.68825495,518.3944520950317,1.3059945e-07,0.0036816648,0.0,289792
1.7046113e-06,0.9767459034919739,571,289920,2265,0.6896643,518.6236517429352,4.4604175e-08,0.0017439049,0.0,289920
-4.335912e-05,0.8928034380078316,561,290048,2266,0.6875594,518.8489148616791,7.6948574e-08,0.0073232474,0.0,290048
2.0514475e-05,0.9644964300096035,553,290176,2267,0.6883938,519.0781509876251,4.5765287e-08,0.0020175516,0.0,290176
1.0676449e-06,0.9790798239409924,515,290304,2268,0.68809783,519.3103737831116,8.9669416e-10,0.0010412651,0.0,290304
-1.29567925e-05,0.9927860801108181,467,290432,2269,0.6887294,519.5599570274353,3.0694448e-08,0.0018693636,0.0,290432
-1.7595594e-05,0.9345567375421524,561,290560,2270,0.6882716,519.8348801136017,2.3243699e-08,0.0035255924,0.0,290560
2.4461187e-06,0.9863156229257584,571,290688,2271,0.6880743,520.0639178752899,1.2947457e-08,0.0011535452,0.0,290688
-0.00017591566,0.9950150586664677,562,290816,2272,0.6885628,520.2887670993805,5.5815514e-07,0.001003962,0.0,290816
1.7821789e-05,0.9940206180326641,572,290944,2273,0.6889104,520.517570734024,2.4378662e-07,0.0009877705,0.0,290944
-3.6694924e-05,0.9495054744184017,572,291072,2274,0.68816507,520.7418828010559,5.200988e-08,0.0021342337,0.0,291072
8.669449e-06,0.9963722391985357,565,291200,2275,0.6890621,520.9666738510132,2.5918078e-08,0.00055968494,0.0,291200
-3.7901453e-05,0.9941753866150975,574,291328,2276,0.6897652,521.1938099861145,2.1361682e-08,0.0010480664,0.0,291328
-1.0824064e-05,0.9968570659402758,562,291456,2277,0.6882245,521.4175298213959,2.5060553e-08,0.00075348426,0.0,291456
1.4156103e-07,0.8976705521345139,571,291584,2278,0.6876434,521.6461100578308,1.5292992e-08,0.0053840536,0.0,291584
-1.5114667e-05,0.995122516527772,565,291712,2279,0.6879021,521.871171951294,3.1063866e-08,0.0008269059,0.0,291712
-4.8667018e-05,0.8807941898703575,572,291840,2280,0.6888923,522.0982599258423,1.2840566e-07,0.0049774987,0.0,291840
7.4872514e-06,0.9936175029724836,554,291968,2281,0.6881005,522.3229849338531,1.1716162e-08,0.00038643111,0.0,291968
3.0620722e-06,0.9154633358120918,572,292096,2282,0.6889998,522.5546398162842,3.3484442e-09,0.0035303636,0.0,292096
-5.4435106e-05,0.9887021873146296,562,292224,2283,0.68800503,522.7789719104767,1.2886707e-07,0.0008854347,0.0,292224
-1.0237854e-05,0.9936037701554596,551,292352,2284,0.68783104,523.0078599452972,9.875303e-08,0.00041171283,0.0,292352
1.8157298e-06,0.9933042274788022,533,292480,2285,0.68894416,523.2407259941101,2.8938443e-09,0.001067586,0.0,292480
5.428097e-06,0.9910254115238786,566,292608,2286,0.6876967,523.4816000461578,3.8692503e-09,0.0005144567,0.0,292608
-7.4724667e-06,0.9554416313767433,574,292736,2287,0.6882153,523.708489894867,1.9052944e-08,0.0032668458,0.0,292736
-1.3690442e-07,0.9656117372214794,562,292864,2288,0.6881607,523.9322688579559,2.577508e-09,0.002108527,0.0,292864
-4.6335626e-06,0.9829473290592432,567,292992,2289,0.6889566,524.1610908508301,9.723217e-09,0.0010334343,0.0,292992
-1.2935256e-05,0.9917107634246349,467,293120,2290,0.6874584,524.3873949050903,1.3621803e-07,0.00064709364,0.0,293120
-1.7470215e-05,0.9906418165192008,574,293248,2291,0.688185,524.6619908809662,9.521635e-08,0.00044175546,0.0,293248
-9.682728e-06,0.9181918352842331,558,293376,2292,0.6880869,524.8859868049622,1.3006206e-08,0.0042055156,0.0,293376
1.0087388e-05,0.9555312395095825,570,293504,2293,0.6880069,525.1160640716553,7.3275452e-09,0.0021835119,0.0,293504
-4.8957183e-05,0.978077732026577,559,293632,2294,0.6888133,525.3412890434265,1.490942e-07,0.0010117667,0.0,293632
2.4281908e-06,0.9817356374114752,574,293760,2295,0.6882516,525.5711870193481,1.0702616e-08,0.0008524908,0.0,293760
-7.410743e-05,0.9931122339330614,564,293888,2296,0.6882497,525.7950737476349,2.4424227e-07,0.00080443325,0.0,293888
1.1761789e-05,0.9496214687824249,573,294016,2297,0.6886155,526.0227956771851,1.9155049e-08,0.0028118212,0.0,294016
-0.000137161,0.9747020211070776,568,294144,2298,0.68906534,526.2473349571228,3.925096e-07,0.0009918669,0.0,294144
-2.3072353e-05,0.9208698719739914,570,294272,2299,0.6889335,526.4737508296967,2.9404117e-07,0.0035584078,0.0,294272
1.1927914e-06,0.9805515687912703,574,294400,2300,0.6881682,526.6993107795715,3.954605e-09,0.0010619863,0.0,294400
-1.2820819e-06,0.9897886430844665,563,294528,2301,0.6882888,526.9232349395752,2.7935895e-08,0.0007957581,0.0,294528
-4.997733e-05,0.9906982826068997,572,294656,2302,0.68842065,527.1514089107513,9.829811e-08,0.0010185427,0.0,294656
-2.283603e-06,0.959028996527195,556,294784,2303,0.6884124,527.376091003418,7.936734e-08,0.0021253354,0.0,294784
-5.0107483e-05,0.9801957942545414,573,294912,2304,0.6881432,527.6069898605347,1.1132206e-07,0.0009861733,0.0,294912
-8.0791535e-05,0.9886182090267539,563,295040,2305,0.6876034,527.8313319683075,3.53384e-07,0.00043575384,0.0,295040
2.090307e-05,0.9922759900800884,575,295168,2306,0.68938994,528.0597038269043,1.1316217e-07,0.0011505663,0.0,295168
-1.4201505e-05,0.9354438707232475,564,295296,2307,0.68803954,528.2831819057465,3.128409e-08,0.0032287198,0.0,295296
-5.6519348e-05,0.8778729662299156,571,295424,2308,0.68803996,528.5107400417328,1.7483316e-07,0.0062767,0.0,295424
2.96277e-06,0.9893687022849917,574,295552,2309,0.6873927,528.7356569766998,7.991474e-08,0.0007551597,0.0,295552
-3.4548342e-05,0.9931439845822752,549,295680,2310,0.6877967,528.9595909118652,9.037446e-08,0.00079771737,0.0,295680
1.0615797e-05,0.9852823624387383,568,295808,2311,0.68868446,529.1937539577484,2.0725313e-08,0.00069548923,0.0,295808
-6.0626422e-05,0.9557964615523815,555,295936,2312,0.68743587,529.4201889038086,1.0754681e-07,0.002266542,0.0,295936
-4.837173e-05,0.900622047483921,568,296064,2313,0.687655,529.6520760059357,2.2546465e-07,0.005188511,0.0,296064
7.400522e-06,0.996438431320712,560,296192,2314,0.6871784,529.878182888031,9.897522e-09,0.0005401874,0.0,296192
-9.122479e-06,0.9451083056628704,575,296320,2315,0.6873288,530.1075849533081,2.046533e-08,0.0030264445,0.0,296320
4.5336783e-06,0.9703687410801649,559,296448,2316,0.6880266,530.3310968875885,1.4220067e-08,0.0013222259,0.0,296448
-5.3774565e-06,0.9881377788260579,572,296576,2317,0.6882912,530.5606589317322,3.4683023e-09,0.0006838511,0.0,296576
-1.6589649e-05,0.9891238436102867,566,296704,2318,0.6874781,530.7853410243988,2.50681e-08,0.00094336044,0.0,296704
-9.836862e-06,0.9888944169506431,572,296832,2319,0.6869949,531.0123798847198,4.6507367e-08,0.00080061133,0.0,296832
-5.2045216e-05,0.9839058425277472,573,296960,2320,0.6871071,531.2369439601898,1.5739097e-07,0.00085070194,0.0,296960
-1.2398232e-06,0.930387482047081,558,297088,2321,0.68738055,531.4611029624939,7.682191e-08,0.0037539368,0.0,297088
-2.4433248e-05,0.9557906426489353,573,297216,2322,0.68844897,531.6910259723663,6.956633e-08,0.002340358,0.0,297216
-0.00010472676,0.9939620150253177,562,297344,2323,0.68795776,531.9150040149689,2.8452854e-07,0.00089270656,0.0,297344
-5.751755e-05,0.9540809504687786,571,297472,2324,0.6869703,532.1436438560486,2.4222777e-07,0.0018074384,0.0,297472
-1.6178587e-05,0.9678065814077854,560,297600,2325,0.68799925,532.3684358596802,1.7043948e-08,0.0012478689,0.0,297600
2.0337291e-05,0.9821308441460133,570,297728,2326,0.68725276,532.5979199409485,7.785817e-08,0.0009936255,0.0,297728
-2.4852925e-05,0.9795067366212606,563,297856,2327,0.68765414,532.8235058784485,4.8860848e-08,0.0010584982,0.0,297856
-3.5243458e-05,0.9925123197026551,572,297984,2328,0.68681455,533.0519549846649,1.6211453e-07,0.00059669744,0.0,297984
-7.822644e-06,0.9933443777263165,562,298112,2329,0.687159,533.276270866394,2.7094341e-08,0.00031048773,0.0,298112
-8.749659e-06,0.9656908102333546,573,298240,2330,0.6876728,533.5046579837799,2.2674614e-08,0.001680737,0.0,298240
2.3250468e-06,0.97150325961411,574,298368,2331,0.686885,533.7291119098663,2.153487e-08,0.0014351081,0.0,298368
-2.2438413e-05,0.9947673259302974,561,298496,2332,0.6883015,533.9530849456787,4.6102844e-08,0.00088814524,0.0,298496
-1.8120278e-05,0.986281244084239,573,298624,2333,0.6870018,534.1818559169769,1.0907553e-07,0.0007741779,0.0,298624
-7.421244e-06,0.9925777399912477,544,298752,2334,0.68766046,534.4060869216919,7.61653e-09,0.00039956075,0.0,298752
2.518762e-06,0.9293147921562195,477,298880,2335,0.6871867,534.6420638561249,9.4091925e-09,0.0032646575,0.0,298880
-3.9181323e-05,0.9857919113710523,559,299008,2336,0.68847275,534.911041021347,9.29771e-08,0.0010576114,0.0,299008
-6.0516875e-05,0.9271007180213928,573,299136,2337,0.68890584,535.1406898498535,3.1202939e-07,0.0037613807,0.0,299136
-1.42559875e-05,0.9832746107131243,558,299264,2338,0.6870874,535.364804983139,9.148555e-08,0.0007784859,0.0,299264
-9.407173e-06,0.9920185469090939,573,299392,2339,0.6880363,535.5948269367218,4.3500215e-08,0.00038370135,0.0,299392
-9.784708e-07,0.9916393645107746,563,299520,2340,0.68747777,535.8188388347626,1.8661467e-08,0.00044068444,0.0,299520
-0.00011423038,0.995523298624903,573,299648,2341,0.6883755,536.0469310283661,2.7376353e-07,0.0007968603,0.0,299648
3.3136108e-05,0.9872361924499273,565,299776,2342,0.6885889,536.2711448669434,1.2412684e-07,0.0009706805,0.0,299776
-4.112255e-06,0.9368999674916267,573,299904,2343,0.6868058,536.4986507892609,5.498856e-09,0.0031345948,0.0,299904
-1.8483261e-06,0.9936894210986793,575,300032,2344,0.6878351,536.7230968475342,4.968553e-09,0.00072346115,0.0,300032
-5.989708e-05,0.9843989433720708,563,300160,2345,0.68868613,536.9466440677643,1.3525657e-07,0.0008635625,0.0,300160
-8.384872e-05,0.9194268062710762,574,300288,2346,0.6876756,537.1746549606323,3.6841365e-07,0.0038783154,0.0,300288
1.5715836e-05,0.9608103409409523,560,300416,2347,0.6872357,537.3985369205475,1.0187897e-07,0.0020505064,0.0,300416
1.388602e-06,0.9864536579698324,572,300544,2348,0.68782777,537.627641916275,7.272361e-10,0.00081785006,0.0,300544
-6.3850894e-06,0.9935979526489973,563,300672,2349,0.6885955,537.8522927761078,4.649194e-09,0.0010798237,0.0,300672
-1.840759e-05,0.9370618164539337,574,300800,2350,0.6870656,538.0806007385254,4.0191924e-08,0.0027689943,0.0,300800
-8.634059e-06,0.9893786562606692,563,300928,2351,0.68740565,538.3041570186615,1.2585919e-08,0.00072980585,0.0,300928
-1.6416307e-05,0.9503828808665276,570,301056,2352,0.687391,538.5323159694672,3.7232752e-08,0.0025688861,0.0,301056
-1.6773934e-05,0.9927917844615877,563,301184,2353,0.68989676,538.7578189373016,3.9939195e-08,0.00082298025,0.0,301184
-1.4521182e-05,0.9948942516930401,557,301312,2354,0.6873293,538.9858717918396,2.2753476e-08,0.0006248619,0.0,301312
-3.3452525e-06,0.9947710698470473,573,301440,2355,0.68746245,539.2167029380798,3.5366156e-08,0.00067072356,0.0,301440
-4.16807e-05,0.995355311781168,563,301568,2356,0.6871454,539.4409890174866,1.2810821e-07,0.0006665701,0.0,301568
5.4806587e-06,0.9810754228383303,561,301696,2357,0.6867597,539.6692209243774,6.706542e-09,0.0009504117,0.0,301696
8.624396e-06,0.9714993312954903,556,301824,2358,0.6868331,539.8981938362122,2.3221045e-08,0.00161679,0.0,301824
-1.0930817e-05,0.96324198320508,573,301952,2359,0.6876125,540.1292858123779,2.9542786e-08,0.0019626166,0.0,301952
6.0583698e-06,0.9775300938636065,403,302080,2360,0.68818635,540.3534626960754,6.3171712e-09,0.0012960058,0.0,302080
-5.091494e-05,0.9964159948285669,574,302208,2361,0.6872736,540.6718609333038,1.2390815e-07,0.00044275148,0.0,302208
8.95618e-06,0.9150366857647896,561,302336,2362,0.6885364,540.8956348896027,5.229071e-08,0.0044051763,0.0,302336
-3.911904e-06,0.9113539010286331,568,302464,2363,0.68632525,541.1245999336243,8.919491e-09,0.0048203035,0.0,302464
-1.9213301e-05,0.9776822999119759,564,302592,2364,0.68711555,541.3504819869995,6.27752e-08,0.0014452423,0.0,302592
-0.000109035056,0.993606009054929,573,302720,2365,0.68671966,541.5781729221344,3.7118076e-07,0.00048809985,0.0,302720
1.4864723e-05,0.9403237625956535,562,302848,2366,0.68705267,541.8021378517151,1.01112505e-07,0.0030426977,0.0,302848
-1.8286752e-05,0.9890580754727125,573,302976,2367,0.6872574,542.0307447910309,3.8033996e-08,0.00065175456,0.0,302976
-1.4177291e-05,0.9787378367036581,567,303104,2368,0.6873973,542.2548339366913,8.611262e-08,0.0012802449,0.0,303104
-5.5853045e-05,0.9203649610280991,566,303232,2369,0.6887905,542.4811480045319,1.9432049e-07,0.0039041545,0.0,303232
1.059554e-06,0.9913254613056779,570,303360,2370,0.68678546,542.7079319953918,1.2793663e-07,0.0004653729,0.0,303360
-4.534982e-05,0.9869203064590693,563,303488,2371,0.6870091,542.933287858963,9.533524e-08,0.0010327374,0.0,303488
9.6943695e-06,0.9951716447249055,574,303616,2372,0.6880452,543.1616430282593,4.54153e-09,0.00045495573,0.0,303616
-0.00010626216,0.9741176851093769,564,303744,2373,0.686725,543.3854489326477,2.6416996e-07,0.0018203756,0.0,303744
3.2221433e-05,0.9932998097501695,573,303872,2374,0.6866399,543.6132099628448,4.6822016e-08,0.0006662378,0.0,303872
3.6973506e-06,0.9635024555027485,503,304000,2375,0.6868082,543.8373339176178,1.8745046e-08,0.001977929,0.0,304000
-5.6636054e-07,0.9547490738332272,447,304128,2376,0.68675154,544.0929448604584,9.069733e-09,0.00236016,0.0,304128
-1.661526e-05,0.9819992538541555,562,304256,2377,0.6882246,544.3795928955078,2.0928733e-08,0.00093884184,0.0,304256
-1.4511403e-05,0.9461449421942234,572,304384,2378,0.68699723,544.6081128120422,9.7420546e-08,0.00237036,0.0,304384
-1.214887e-05,0.9378740787506104,561,304512,2379,0.68645847,544.8327429294586,3.617957e-08,0.003921414,0.0,304512
-1.5555415e-05,0.9930371725931764,574,304640,2380,0.68707514,545.0616431236267,1.9051914e-08,0.00064844196,0.0,304640
-3.442634e-06,0.990179636515677,561,304768,2381,0.68689823,545.2853887081146,5.459087e-08,0.00055059895,0.0,304768
-3.514462e-05,0.9943425417877734,572,304896,2382,0.6884105,545.5143570899963,6.236597e-08,0.00046468113,0.0,304896
-2.9574614e-05,0.982193736359477,574,305024,2383,0.68734103,545.7386808395386,1.913159e-07,0.0008133998,0.0,305024
